2026-03-10 13:00 - CPU_TEMP [Min:43.5 Max:46.3] | CPU_USAGE [Min:36.8 Max:43.8] | RAM_USAGE [Min:24.4 Max:26.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.8]
2026-03-10 13:01 - CPU_TEMP [Min:43.5 Max:46.3] | CPU_USAGE [Min:36.7 Max:43.8] | RAM_USAGE [Min:24.4 Max:27.3] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-10 13:02 - CPU_TEMP [Min:43.5 Max:46.3] | CPU_USAGE [Min:36.8 Max:50.9] | RAM_USAGE [Min:24.4 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.3]
2026-03-10 13:03 - CPU_TEMP [Min:43.0 Max:45.8] | CPU_USAGE [Min:37.1 Max:43.7] | RAM_USAGE [Min:24.5 Max:27.2] | GPU_USAGE [Min:2.7 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.0]
2026-03-10 13:04 - CPU_TEMP [Min:43.5 Max:46.3] | CPU_USAGE [Min:36.5 Max:47.1] | RAM_USAGE [Min:24.1 Max:27.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.9 Max:20.1]
2026-03-10 13:05 - CPU_TEMP [Min:43.5 Max:46.3] | CPU_USAGE [Min:35.6 Max:45.3] | RAM_USAGE [Min:24.2 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 13:06 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:36.6 Max:43.1] | RAM_USAGE [Min:24.3 Max:28.8] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.7 Max:20.3]
2026-03-10 13:07 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:36.6 Max:49.6] | RAM_USAGE [Min:24.5 Max:26.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.6 Max:20.8]
2026-03-10 13:08 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:36.9 Max:45.8] | RAM_USAGE [Min:24.3 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.1]
2026-03-10 13:09 - CPU_TEMP [Min:43.5 Max:47.4] | CPU_USAGE [Min:36.8 Max:43.6] | RAM_USAGE [Min:24.4 Max:27.0] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.7 Max:20.0]
2026-03-10 13:10 - CPU_TEMP [Min:43.5 Max:45.8] | CPU_USAGE [Min:37.0 Max:45.0] | RAM_USAGE [Min:24.5 Max:26.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 13:11 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:36.5 Max:46.8] | RAM_USAGE [Min:24.2 Max:28.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.1]
2026-03-10 13:12 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:36.7 Max:43.4] | RAM_USAGE [Min:24.5 Max:27.0] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 13:13 - CPU_TEMP [Min:44.1 Max:47.4] | CPU_USAGE [Min:36.4 Max:50.0] | RAM_USAGE [Min:24.3 Max:28.7] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 13:14 - CPU_TEMP [Min:43.5 Max:46.3] | CPU_USAGE [Min:36.4 Max:45.4] | RAM_USAGE [Min:24.3 Max:28.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.0 Max:20.0]
2026-03-10 13:15 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:36.5 Max:43.6] | RAM_USAGE [Min:24.2 Max:27.9] | GPU_USAGE [Min:2.7 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.2]
2026-03-10 13:16 - CPU_TEMP [Min:44.1 Max:46.3] | CPU_USAGE [Min:37.1 Max:44.8] | RAM_USAGE [Min:24.5 Max:27.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:17.5 Max:20.0]
2026-03-10 13:17 - CPU_TEMP [Min:43.0 Max:46.3] | CPU_USAGE [Min:37.4 Max:48.9] | RAM_USAGE [Min:24.3 Max:27.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.0 Max:20.1]
2026-03-10 13:18 - CPU_TEMP [Min:43.0 Max:46.3] | CPU_USAGE [Min:37.0 Max:43.3] | RAM_USAGE [Min:24.3 Max:28.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.2 Max:20.2]
2026-03-10 13:19 - CPU_TEMP [Min:43.5 Max:46.3] | CPU_USAGE [Min:36.9 Max:44.7] | RAM_USAGE [Min:24.5 Max:27.5] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 13:20 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:37.0 Max:50.4] | RAM_USAGE [Min:24.4 Max:27.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.0]
2026-03-10 13:21 - CPU_TEMP [Min:44.1 Max:46.3] | CPU_USAGE [Min:36.9 Max:43.9] | RAM_USAGE [Min:24.2 Max:27.4] | GPU_USAGE [Min:2.7 Max:4.0] | NPU_USAGE [Min:18.7 Max:19.9]
2026-03-10 13:22 - CPU_TEMP [Min:43.5 Max:47.4] | CPU_USAGE [Min:37.4 Max:46.0] | RAM_USAGE [Min:24.2 Max:27.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.4 Max:20.3]
2026-03-10 13:23 - CPU_TEMP [Min:44.1 Max:46.3] | CPU_USAGE [Min:36.5 Max:46.4] | RAM_USAGE [Min:24.5 Max:27.2] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 13:24 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:36.9 Max:43.4] | RAM_USAGE [Min:24.4 Max:28.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.1]
2026-03-10 13:25 - CPU_TEMP [Min:43.5 Max:46.3] | CPU_USAGE [Min:36.8 Max:44.3] | RAM_USAGE [Min:24.4 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.1]
2026-03-10 13:26 - CPU_TEMP [Min:43.5 Max:47.4] | CPU_USAGE [Min:36.5 Max:50.0] | RAM_USAGE [Min:24.4 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.0 Max:20.0]
2026-03-10 13:27 - CPU_TEMP [Min:44.1 Max:46.9] | CPU_USAGE [Min:36.8 Max:43.7] | RAM_USAGE [Min:24.4 Max:27.7] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 13:28 - CPU_TEMP [Min:43.5 Max:47.4] | CPU_USAGE [Min:36.7 Max:46.9] | RAM_USAGE [Min:24.3 Max:27.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.0]
2026-03-10 13:29 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:36.9 Max:44.2] | RAM_USAGE [Min:24.5 Max:28.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.4]
2026-03-10 13:30 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:35.9 Max:43.2] | RAM_USAGE [Min:24.3 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.8 Max:20.0]
2026-03-10 13:31 - CPU_TEMP [Min:43.5 Max:46.3] | CPU_USAGE [Min:37.1 Max:48.0] | RAM_USAGE [Min:24.3 Max:27.6] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-10 13:32 - CPU_TEMP [Min:43.5 Max:46.3] | CPU_USAGE [Min:35.9 Max:44.6] | RAM_USAGE [Min:24.4 Max:28.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 13:33 - CPU_TEMP [Min:43.5 Max:47.4] | CPU_USAGE [Min:36.0 Max:43.0] | RAM_USAGE [Min:24.5 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 13:34 - CPU_TEMP [Min:43.5 Max:46.3] | CPU_USAGE [Min:37.0 Max:44.2] | RAM_USAGE [Min:24.7 Max:28.1] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-10 13:35 - CPU_TEMP [Min:44.1 Max:46.3] | CPU_USAGE [Min:36.5 Max:47.5] | RAM_USAGE [Min:24.3 Max:27.2] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.3 Max:20.2]
2026-03-10 13:36 - CPU_TEMP [Min:43.5 Max:46.3] | CPU_USAGE [Min:35.7 Max:43.1] | RAM_USAGE [Min:24.4 Max:27.1] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.5 Max:20.0]
2026-03-10 13:37 - CPU_TEMP [Min:43.5 Max:45.8] | CPU_USAGE [Min:36.5 Max:45.1] | RAM_USAGE [Min:24.2 Max:27.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.1]
2026-03-10 13:38 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:36.8 Max:45.9] | RAM_USAGE [Min:24.4 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.0]
2026-03-10 13:39 - CPU_TEMP [Min:43.5 Max:47.4] | CPU_USAGE [Min:36.2 Max:43.1] | RAM_USAGE [Min:24.5 Max:27.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.8 Max:20.0]
2026-03-10 13:40 - CPU_TEMP [Min:43.5 Max:47.4] | CPU_USAGE [Min:36.6 Max:44.2] | RAM_USAGE [Min:24.3 Max:28.8] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-10 13:41 - CPU_TEMP [Min:43.5 Max:47.4] | CPU_USAGE [Min:36.5 Max:48.1] | RAM_USAGE [Min:24.3 Max:28.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.5 Max:20.0]
2026-03-10 13:42 - CPU_TEMP [Min:43.5 Max:46.3] | CPU_USAGE [Min:37.1 Max:42.9] | RAM_USAGE [Min:24.4 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 13:43 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:36.7 Max:45.4] | RAM_USAGE [Min:24.3 Max:27.5] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.7 Max:20.0]
2026-03-10 13:44 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:36.5 Max:51.0] | RAM_USAGE [Min:24.4 Max:27.4] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 13:45 - CPU_TEMP [Min:43.0 Max:46.3] | CPU_USAGE [Min:36.9 Max:43.0] | RAM_USAGE [Min:24.3 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.9 Max:20.1]
2026-03-10 13:46 - CPU_TEMP [Min:43.0 Max:45.8] | CPU_USAGE [Min:36.2 Max:45.0] | RAM_USAGE [Min:24.5 Max:27.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-10 13:47 - CPU_TEMP [Min:43.0 Max:45.2] | CPU_USAGE [Min:36.4 Max:47.1] | RAM_USAGE [Min:24.4 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.6 Max:20.1]
2026-03-10 13:48 - CPU_TEMP [Min:43.0 Max:45.2] | CPU_USAGE [Min:35.6 Max:43.0] | RAM_USAGE [Min:24.2 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.5 Max:20.1]
2026-03-10 13:49 - CPU_TEMP [Min:41.9 Max:45.2] | CPU_USAGE [Min:36.4 Max:44.3] | RAM_USAGE [Min:24.4 Max:27.4] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 13:50 - CPU_TEMP [Min:42.5 Max:45.2] | CPU_USAGE [Min:36.2 Max:47.1] | RAM_USAGE [Min:24.4 Max:27.5] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 13:51 - CPU_TEMP [Min:42.5 Max:44.6] | CPU_USAGE [Min:36.4 Max:44.8] | RAM_USAGE [Min:24.3 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 13:52 - CPU_TEMP [Min:42.5 Max:45.2] | CPU_USAGE [Min:36.8 Max:47.3] | RAM_USAGE [Min:24.2 Max:27.9] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.8 Max:20.0]
2026-03-10 13:54 - CPU_TEMP [Min:42.5 Max:44.6] | CPU_USAGE [Min:35.8 Max:43.6] | RAM_USAGE [Min:24.5 Max:28.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.6 Max:20.0]
2026-03-10 13:55 - CPU_TEMP [Min:41.9 Max:45.2] | CPU_USAGE [Min:35.8 Max:44.0] | RAM_USAGE [Min:24.4 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 13:56 - CPU_TEMP [Min:42.5 Max:44.6] | CPU_USAGE [Min:36.5 Max:48.3] | RAM_USAGE [Min:24.4 Max:27.9] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 13:57 - CPU_TEMP [Min:42.5 Max:45.2] | CPU_USAGE [Min:35.6 Max:44.2] | RAM_USAGE [Min:24.3 Max:27.9] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.3]
2026-03-10 13:58 - CPU_TEMP [Min:41.9 Max:44.6] | CPU_USAGE [Min:36.0 Max:43.3] | RAM_USAGE [Min:24.5 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 13:59 - CPU_TEMP [Min:41.9 Max:44.6] | CPU_USAGE [Min:36.5 Max:44.3] | RAM_USAGE [Min:24.3 Max:27.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 14:00 - CPU_TEMP [Min:41.4 Max:44.1] | CPU_USAGE [Min:36.0 Max:45.3] | RAM_USAGE [Min:24.4 Max:27.1] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.8 Max:20.0]
2026-03-10 14:01 - CPU_TEMP [Min:41.9 Max:44.6] | CPU_USAGE [Min:36.0 Max:42.7] | RAM_USAGE [Min:24.5 Max:27.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.8 Max:20.0]
2026-03-10 14:02 - CPU_TEMP [Min:41.4 Max:44.1] | CPU_USAGE [Min:36.6 Max:48.5] | RAM_USAGE [Min:24.3 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 14:03 - CPU_TEMP [Min:41.4 Max:44.6] | CPU_USAGE [Min:37.2 Max:43.7] | RAM_USAGE [Min:24.4 Max:27.1] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.7 Max:20.0]
2026-03-10 14:04 - CPU_TEMP [Min:41.4 Max:43.5] | CPU_USAGE [Min:36.2 Max:44.6] | RAM_USAGE [Min:24.5 Max:27.1] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 14:05 - CPU_TEMP [Min:41.4 Max:44.1] | CPU_USAGE [Min:36.3 Max:49.0] | RAM_USAGE [Min:24.5 Max:27.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 14:06 - CPU_TEMP [Min:41.4 Max:44.1] | CPU_USAGE [Min:36.8 Max:48.7] | RAM_USAGE [Min:24.4 Max:27.0] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 14:07 - CPU_TEMP [Min:41.4 Max:44.1] | CPU_USAGE [Min:36.3 Max:42.8] | RAM_USAGE [Min:24.4 Max:27.8] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-10 14:08 - CPU_TEMP [Min:41.4 Max:44.1] | CPU_USAGE [Min:36.5 Max:43.2] | RAM_USAGE [Min:24.4 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.0 Max:20.0]
2026-03-10 14:09 - CPU_TEMP [Min:40.2 Max:44.1] | CPU_USAGE [Min:35.9 Max:48.4] | RAM_USAGE [Min:24.7 Max:28.9] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 14:10 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:36.8 Max:44.8] | RAM_USAGE [Min:24.4 Max:28.6] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 14:11 - CPU_TEMP [Min:41.4 Max:43.5] | CPU_USAGE [Min:36.0 Max:49.8] | RAM_USAGE [Min:24.3 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.1]
2026-03-10 14:12 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:35.5 Max:48.1] | RAM_USAGE [Min:24.5 Max:27.9] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.0 Max:20.0]
2026-03-10 14:13 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:36.8 Max:43.8] | RAM_USAGE [Min:24.5 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.5 Max:20.0]
2026-03-10 14:14 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:36.5 Max:45.8] | RAM_USAGE [Min:24.4 Max:28.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.8 Max:20.0]
2026-03-10 14:15 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.4 Max:48.0] | RAM_USAGE [Min:24.5 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 14:16 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:36.7 Max:43.8] | RAM_USAGE [Min:24.6 Max:27.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.8 Max:20.3]
2026-03-10 14:17 - CPU_TEMP [Min:41.4 Max:43.0] | CPU_USAGE [Min:36.0 Max:45.5] | RAM_USAGE [Min:24.4 Max:28.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.2]
2026-03-10 14:18 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.5 Max:44.4] | RAM_USAGE [Min:24.5 Max:28.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 14:19 - CPU_TEMP [Min:40.2 Max:44.1] | CPU_USAGE [Min:35.8 Max:43.5] | RAM_USAGE [Min:24.6 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.1]
2026-03-10 14:20 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:35.9 Max:48.2] | RAM_USAGE [Min:24.5 Max:27.9] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.5 Max:20.0]
2026-03-10 14:21 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:36.9 Max:45.6] | RAM_USAGE [Min:24.5 Max:27.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.9 Max:20.0]
2026-03-10 14:22 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:36.1 Max:43.8] | RAM_USAGE [Min:24.5 Max:27.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.5 Max:20.0]
2026-03-10 14:23 - CPU_TEMP [Min:40.2 Max:44.1] | CPU_USAGE [Min:36.7 Max:47.4] | RAM_USAGE [Min:24.4 Max:27.7] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 14:24 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.5 Max:46.7] | RAM_USAGE [Min:24.5 Max:27.7] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 14:25 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:36.8 Max:43.9] | RAM_USAGE [Min:24.6 Max:28.3] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 14:26 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:36.2 Max:48.6] | RAM_USAGE [Min:24.5 Max:27.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.6 Max:20.0]
2026-03-10 14:27 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.2 Max:43.1] | RAM_USAGE [Min:24.5 Max:27.8] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.8 Max:20.0]
2026-03-10 14:28 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:36.5 Max:45.6] | RAM_USAGE [Min:24.7 Max:28.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.8 Max:20.1]
2026-03-10 14:29 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:35.7 Max:48.5] | RAM_USAGE [Min:24.6 Max:27.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 14:30 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:36.8 Max:48.1] | RAM_USAGE [Min:24.5 Max:28.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.5 Max:20.0]
2026-03-10 14:31 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:36.5 Max:48.1] | RAM_USAGE [Min:24.7 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-10 14:32 - CPU_TEMP [Min:40.2 Max:44.1] | CPU_USAGE [Min:35.9 Max:46.2] | RAM_USAGE [Min:24.5 Max:27.9] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.3 Max:20.2]
2026-03-10 14:33 - CPU_TEMP [Min:40.2 Max:44.1] | CPU_USAGE [Min:35.7 Max:43.6] | RAM_USAGE [Min:24.5 Max:27.9] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.4]
2026-03-10 14:34 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:36.9 Max:43.7] | RAM_USAGE [Min:24.5 Max:27.9] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 14:35 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:36.5 Max:49.1] | RAM_USAGE [Min:24.6 Max:27.7] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 14:36 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.4 Max:43.3] | RAM_USAGE [Min:24.6 Max:27.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 14:37 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:37.0 Max:43.6] | RAM_USAGE [Min:24.7 Max:27.9] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 14:38 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:36.1 Max:52.2] | RAM_USAGE [Min:24.6 Max:27.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.0]
2026-03-10 14:39 - CPU_TEMP [Min:40.2 Max:42.5] | CPU_USAGE [Min:36.5 Max:44.7] | RAM_USAGE [Min:24.4 Max:27.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 14:40 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:36.3 Max:44.6] | RAM_USAGE [Min:24.4 Max:27.9] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.8 Max:20.1]
2026-03-10 14:41 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.3 Max:45.5] | RAM_USAGE [Min:24.5 Max:28.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.5 Max:20.1]
2026-03-10 14:42 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:36.8 Max:43.7] | RAM_USAGE [Min:24.6 Max:27.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.6 Max:20.0]
2026-03-10 14:43 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:36.4 Max:46.7] | RAM_USAGE [Min:24.5 Max:27.3] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 14:44 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:36.1 Max:48.2] | RAM_USAGE [Min:24.3 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 14:45 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.7 Max:45.5] | RAM_USAGE [Min:24.5 Max:28.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.6 Max:20.0]
2026-03-10 14:46 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:36.9 Max:45.9] | RAM_USAGE [Min:24.5 Max:27.1] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.1]
